InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
101326,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,5,04/19/2024 02:00,4.31,,United States
101326,SKU-DRY-003,Whole Grain Pasta 500g,6,2024/11/27,2.18,CUST-1371,France
101326,SKU-BEV-003,Sparkling Mineral Water 1L,6,02/04/2024 11:00,1.67,CUST-1162,Canada
101327,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,7,2024/03/07,4.76,CUST-1072,Germany
101327,SKU-PER-001,Antibacterial Hand Soap 300ml,3,2024-01-12 15:00:00,3.85,CUST-1255,United States
101327,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,1,2024-06-01 08:00:00,4.65,CUST-1030,France
101328,SKU-PER-001,Antibacterial Hand Soap 300ml,4,26-04-2024 10:00,4.25,CUST-1119,United Kingdom
101328,SKU-BEV-001,Cold Brew Coffee 250ml,5,25-02-2024 18:00,4.5,CUST-1147,United States
101328,SKU-DRY-002,Extra Virgin Olive Oil 750ml,5,2024-01-06 22:00:00,12.92,,France
101329,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,5,08/18/2024 15:00,4.88,CUST-1022,United States
101329,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,5,2024/06/23,6.29,CUST-1419,Australia
101329,SKU-PER-001,Antibacterial Hand Soap 300ml,6,24-06-2024 03:00,4.36,CUST-1238,France
101330,  SKU-BEV-001  ,Cold Brew Coffee 250ml,7,2024/07/16,4.58,CUST-1118,Australia
101330,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,6,19-09-2024 07:00,5.09,CUST-1264,Germany
101330,SKU-BEV-003,,8,08/04/2024 10:00,1.8,CUST-1442,Australia
101331,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,4,17-01-2024 23:00,5.41,CUST-1050,Canada
101331,SKU-PER-001,Antibacterial Hand Soap 300ml,7,06-12-2024 19:00,3.89,CUST-1397,France
101331,SKU-SNK-003,Dark Chocolate 70% Bar 100g,2,06/20/2024 14:00,3.78,,Australia
101332,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,1,03/07/2024 20:00,5.04,CUST-1227,United States
101332,SKU-SNK-003,Dark Chocolate 70% Bar 100g,4,2024/05/27,3.64,CUST-1309,France
101332,SKU-DRY-002,Extra Virgin Olive Oil 750ml,4,11/07/2024 07:00,0.0,CUST-1271,France
101333,SKU-SNK-003,Dark Chocolate 70% Bar 100g,10,2024/05/02,2.88,CUST-1189,France
101333,SKU-DRY-003,Whole Grain Pasta 500g,5,2024-08-24 15:00:00,2.39,CUST-1254,France
101333,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,4,2024-04-02 02:00:00,5.75,CUST-1173,Germany
101334,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,4,2024-11-05 18:00:00,5.7,CUST-1345,United Kingdom
101334,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,9,2024-05-13 18:00:00,4.8,CUST-1192,United Kingdom
101334,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,3,2024/01/03,2.77,CUST-1472,United Kingdom
101335,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,3,24-04-2024 00:00,5.43,,United States
101335,SKU-DRY-003,Whole Grain Pasta 500g,6,2024/05/02,2.05,,Australia
101335,SKU-BEV-002,Organic Green Tea 500ml,2,08/30/2024 19:00,2.18,CUST-1295,Canada
101336,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,2,2024-02-08 11:00:00,6.25,CUST-1224,United States
101336,SKU-BEV-003,Sparkling Mineral Water 1L,7,2024-05-31 17:00:00,1.77,,Canada
101336,SKU-SNK-003,Dark Chocolate 70% Bar 100g,5,17-11-2024 20:00,3.77,CUST-1408,France
101337,SKU-BEV-002,Organic Green Tea 500ml,6,02-07-2024 23:00,2.29,CUST-1412,United Kingdom
101337,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,5,11/19/2024 23:00,2.67,CUST-1105,France
101337,SKU-BEV-003,Sparkling Mineral Water 1L,8,09/16/2024 20:00,1.54,CUST-1477,Germany
101338,SKU-BEV-003,Sparkling Mineral Water 1L,5,19-04-2024 00:00,1.73,CUST-1253,United States
101338,SKU-BEV-002,Organic Green Tea 500ml,7,21-07-2024 16:00,2.75,CUST-1382,Germany
101338,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,7,2024/05/19,4.7,CUST-1085,France
101339,SKU-BEV-002,Organic Green Tea 500ml,7,02-12-2024 13:00,2.32,CUST-1387,France
101339,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,4,30-01-2024 12:00,4.44,CUST-1026,United Kingdom
101339,SKU-PER-001,Antibacterial Hand Soap 300ml,7,2024-09-28 19:00:00,4.7,CUST-1113,Canada
101340,SKU-SNK-003,Dark Chocolate 70% Bar 100g,4,16-09-2024 11:00,3.39,CUST-1327,France
C101340,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,-3,05-05-2024 07:00,5.25,CUST-1499,France
101340,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,7,01/19/2024 06:00,6.24,CUST-1114,Germany
101341,SKU-DRY-003,Whole Grain Pasta 500g,6,02-11-2024 01:00,2.23,CUST-1375,United Kingdom
101341,SKU-PER-002,Moisturizing Face Cleanser 150ml,4,09-02-2024 11:00,10.88,CUST-1253,Australia
101341,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,4,2024/11/05,4.51,CUST-1170,Australia
101342,SKU-DRY-002,Extra Virgin Olive Oil 750ml,5,22-12-2024 15:00,16.48,CUST-1081,Canada
101342,SKU-PER-002,Moisturizing Face Cleanser 150ml,4,2024/04/15,11.19,CUST-1407,Germany
101342,SKU-PER-002,Moisturizing Face Cleanser 150ml,2,09/20/2024 06:00,10.17,CUST-1417,Australia
101343,SKU-DRY-001,Basmati Long Grain Rice 5kg,3,02/22/2024 02:00,12.17,CUST-1318,United Kingdom
101343,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,7,2024-07-16 06:00:00,6.49,CUST-1368,France
101343,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,5,23-12-2024 22:00,4.92,CUST-1486,United States
101344,SKU-BEV-002,Organic Green Tea 500ml,2,27-12-2024 03:00,2.16,CUST-1110,United States
101344,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,3,2024/04/07,4.7,,Australia
101344,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,0,2024/10/29,5.63,CUST-1352,Canada
101345,SKU-BEV-002,Organic Green Tea 500ml,4,2024/01/06,2.37,,United States
101345,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,5,04/12/2024 04:00,5.08,CUST-1314,United States
101345,SKU-BEV-001,Cold Brew Coffee 250ml,6,2024-03-24 05:00:00,4.48,CUST-1371,United States
101346,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,7,2024/11/12,5.28,CUST-1156,Canada
101346,SKU-BEV-003,Sparkling Mineral Water 1L,9,04/12/2024 06:00,1.66,CUST-1168,Canada
101346,SKU-DRY-002,Extra Virgin Olive Oil 750ml,5,2024-04-09 13:00:00,12.41,CUST-1154,Australia
101347,SKU-SNK-003,Dark Chocolate 70% Bar 100g,6,01/25/2024 14:00,2.95,CUST-1405,Germany
101347,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,7,2024-12-24 07:00:00,5.24,CUST-1087,Germany
101347,SKU-BEV-003,Sparkling Mineral Water 1L,3,10/12/2024 23:00,1.64,CUST-1226,United States
101348,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,8,2024-04-14 21:00:00,3.16,,Australia
101348,SKU-DRY-001,Basmati Long Grain Rice 5kg,6,11-11-2024 13:00,11.73,CUST-1099,United States
101348,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,4,2024/07/23,5.39,CUST-1223,Canada
101349,SKU-BEV-003,Sparkling Mineral Water 1L,11,23-10-2024 09:00,2.01,CUST-1062,Germany
101349,SKU-PER-001,Antibacterial Hand Soap 300ml,3,11-08-2024 16:00,4.43,CUST-1176,France
101349,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,8,2024-11-03 08:00:00,2.96,CUST-1266,Canada
101350,SKU-BEV-003,Sparkling Mineral Water 1L,4,2024/04/28,1.69,CUST-1255,Australia
101350,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,3,19-10-2024 10:00,4.76,,Germany
101350,SKU-DRY-001,Basmati Long Grain Rice 5kg,3,10-08-2024 19:00,13.2,CUST-1127,Germany
101351,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,5,2024/08/26,3.43,CUST-1391,Germany
101351,SKU-PER-002,Moisturizing Face Cleanser 150ml,8,08-09-2024 14:00,10.48,CUST-1314,United States
101351,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,2,2024/11/14,5.59,,United States
101352,SKU-BEV-002,Organic Green Tea 500ml,4,2024-08-31 02:00:00,2.27,CUST-1037,Australia
101352,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,6,03-10-2024 11:00,3.75,CUST-1011,Canada
101352,SKU-PER-001,Antibacterial Hand Soap 300ml,6,2024-04-03 14:00:00,3.66,CUST-1015,Germany
101353,SKU-BEV-001,Cold Brew Coffee 250ml,4,01/25/2024 05:00,4.29,CUST-1074,Canada
101353,SKU-DRY-003,Whole Grain Pasta 500g,3,01/06/2024 19:00,1.97,CUST-1355,United States
101353,SKU-BEV-002,Organic Green Tea 500ml,3,2024/02/11,2.49,CUST-1141,United Kingdom
101354,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,7,07/18/2024 05:00,4.61,CUST-1057,United Kingdom
101354,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,4,2024-12-11 14:00:00,3.19,CUST-1465,United States
101354,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,4,19-11-2024 23:00,5.15,CUST-1301,United Kingdom
101355,  SKU-SNK-003  ,Dark Chocolate 70% Bar 100g,4,11/08/2024 19:00,3.13,CUST-1143,United States
101355,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,4,2024-09-29 16:00:00,5.45,CUST-1289,France
101355,SKU-SNK-003,Dark Chocolate 70% Bar 100g,4,2024/10/27,3.53,CUST-1290,United Kingdom
101356,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,5,2024-01-06 17:00:00,3.46,CUST-1171,United Kingdom
101356,SKU-SNK-003,Dark Chocolate 70% Bar 100g,2,09/30/2024 06:00,3.46,CUST-1159,France
101356,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,8,2024-01-22 19:00:00,5.46,CUST-1341,Australia
101357,SKU-BEV-003,Sparkling Mineral Water 1L,7,07/19/2024 16:00,1.75,CUST-1280,Canada
101357,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,8,08/08/2024 22:00,3.0,CUST-1401,Australia
101357,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,5,28-04-2024 20:00,4.97,CUST-1398,United States
101358,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,7,2024-04-15 06:00:00,5.64,CUST-1243,United Kingdom
101358,SKU-DRY-002,Extra Virgin Olive Oil 750ml,7,24-11-2024 15:00,15.18,CUST-1440,Germany
101358,SKU-DRY-001,Basmati Long Grain Rice 5kg,5,2024-09-13 08:00:00,14.93,CUST-1265,Germany
101359,SKU-DRY-001,Basmati Long Grain Rice 5kg,6,07/13/2024 23:00,11.37,CUST-1162,United States
101359,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,5,2024-03-26 10:00:00,4.12,CUST-1209,United Kingdom
101359,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,7,24-03-2024 13:00,4.08,CUST-1355,Canada
101360,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,3,2024/12/17,3.0,CUST-1445,United States
101360,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,7,2024/08/18,5.15,CUST-1430,Germany
101360,SKU-DRY-003,Whole Grain Pasta 500g,8,2024-05-23 08:00:00,1.98,CUST-1124,United Kingdom
101361,SKU-DRY-002,Extra Virgin Olive Oil 750ml,6,2024/08/29,14.08,CUST-1464,United States
101361,SKU-DRY-001,Basmati Long Grain Rice 5kg,3,2024/10/18,13.54,CUST-1075,United States
101361,SKU-PER-001,Antibacterial Hand Soap 300ml,6,06-10-2024 17:00,3.88,CUST-1443,France
101362,SKU-BEV-003,Sparkling Mineral Water 1L,5,2024-07-04 16:00:00,1.63,CUST-1162,Canada
C101362,SKU-BEV-001,Cold Brew Coffee 250ml,-7,02/15/2024 21:00,3.52,CUST-1303,France
101362,SKU-PER-002,Moisturizing Face Cleanser 150ml,4,2024/04/09,10.27,CUST-1488,Canada
101363,SKU-BEV-003,,7,2024/03/06,1.8,CUST-1381,Australia
101363,SKU-DRY-003,Whole Grain Pasta 500g,4,2024/10/21,1.94,CUST-1170,Australia
101363,SKU-BEV-003,Sparkling Mineral Water 1L,6,2024-12-14 09:00:00,1.74,CUST-1485,United States
101364,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,6,10-11-2024 15:00,6.16,CUST-1486,United Kingdom
101364,SKU-SNK-003,Dark Chocolate 70% Bar 100g,4,08/21/2024 22:00,3.16,CUST-1223,Canada
101364,SKU-SNK-003,Dark Chocolate 70% Bar 100g,8,2024/03/16,2.96,CUST-1099,Australia
101365,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,6,13-05-2024 06:00,3.33,CUST-1159,Canada
101365,SKU-DRY-003,Whole Grain Pasta 500g,1,28-10-2024 00:00,2.06,CUST-1072,Canada
101365,SKU-DRY-003,Whole Grain Pasta 500g,3,2024-04-30 18:00:00,2.46,CUST-1143,Germany
101366,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,7,14-02-2024 10:00,5.24,CUST-1165,Australia
101366,SKU-DRY-001,Basmati Long Grain Rice 5kg,5,2024/05/29,14.49,CUST-1381,Australia
101366,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,6,18-06-2024 22:00,4.68,CUST-1373,Australia
101367,SKU-DRY-001,Basmati Long Grain Rice 5kg,2,18-09-2024 01:00,13.82,CUST-1025,Australia
101367,SKU-DRY-001,Basmati Long Grain Rice 5kg,3,2024/10/27,11.41,CUST-1128,Canada
101367,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,4,03/17/2024 10:00,3.32,,Germany
101368,SKU-DRY-003,Whole Grain Pasta 500g,8,2024/05/05,2.44,CUST-1491,United Kingdom
101368,SKU-BEV-001,Cold Brew Coffee 250ml,6,2024/10/25,4.23,CUST-1243,Australia
101368,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,7,14-11-2024 19:00,5.08,CUST-1358,United States
101369,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,8,2024/02/29,6.1,,France
101369,SKU-BEV-003,Sparkling Mineral Water 1L,2,02-06-2024 19:00,1.87,CUST-1485,Canada
101369,SKU-DRY-001,Basmati Long Grain Rice 5kg,7,2024/09/24,13.4,,Canada
101370,SKU-SNK-003,Dark Chocolate 70% Bar 100g,3,02/11/2024 06:00,3.7,CUST-1020,Canada
101370,SKU-BEV-002,Organic Green Tea 500ml,3,06/01/2024 04:00,2.33,CUST-1322,Canada
101370,SKU-BEV-002,Organic Green Tea 500ml,4,21-01-2024 16:00,2.62,CUST-1154,United Kingdom
101371,SKU-DRY-001,Basmati Long Grain Rice 5kg,8,2024/10/30,13.25,CUST-1325,United Kingdom
101371,SKU-PER-002,Moisturizing Face Cleanser 150ml,5,2024/08/07,10.65,CUST-1478,Australia
101371,SKU-PER-002,Moisturizing Face Cleanser 150ml,4,26-07-2024 15:00,9.03,CUST-1169,United States
101372,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,5,01/21/2024 03:00,4.92,CUST-1124,France
101372,SKU-BEV-002,Organic Green Tea 500ml,3,19-05-2024 15:00,2.16,CUST-1293,Canada
101372,SKU-BEV-002,Organic Green Tea 500ml,2,2024/11/23,2.72,CUST-1484,United Kingdom
101373,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,6,2024/03/11,6.58,CUST-1462,Germany
101373,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,6,2024/11/30,3.63,CUST-1300,United States
101373,SKU-DRY-001,Basmati Long Grain Rice 5kg,6,2024-08-05 18:00:00,12.92,CUST-1162,Australia
101374,SKU-DRY-001,Basmati Long Grain Rice 5kg,5,2024/12/12,14.34,CUST-1236,Canada
101374,SKU-BEV-002,,2,2024-05-13 02:00:00,2.47,CUST-1005,United Kingdom
101374,SKU-PER-001,Antibacterial Hand Soap 300ml,4,10/16/2024 09:00,3.85,CUST-1000,United States
101375,SKU-DRY-003,Whole Grain Pasta 500g,5,2024-12-05 06:00:00,2.05,CUST-1377,France
101375,SKU-DRY-003,Whole Grain Pasta 500g,3,10-10-2024 00:00,2.32,CUST-1107,United Kingdom
C101375,SKU-DRY-003,Whole Grain Pasta 500g,-9,2024/10/01,2.17,CUST-1272,Germany
101376,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,6,20-09-2024 20:00,3.61,,United Kingdom
101376,SKU-BEV-003,Sparkling Mineral Water 1L,8,2024/08/24,1.6,CUST-1408,United States
101376,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,4,03-08-2024 04:00,6.39,CUST-1490,United Kingdom
101377,SKU-PER-002,Moisturizing Face Cleanser 150ml,1000,2024/06/21,10.91,CUST-1031,Germany
101377,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,5,2024/12/26,5.22,CUST-1244,France
101377,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,4,06/01/2024 19:00,4.53,CUST-1282,Canada
101378,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,5,12/27/2024 08:00,4.91,CUST-1052,Canada
101378,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,6,04/06/2024 23:00,4.27,CUST-1245,Canada
101378,SKU-PER-002,Moisturizing Face Cleanser 150ml,3,09/02/2024 16:00,8.57,CUST-1206,United Kingdom
101379,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,7,07/16/2024 12:00,4.96,CUST-1368,France
101379,SKU-BEV-003,Sparkling Mineral Water 1L,4,2024-12-30 22:00:00,1.76,CUST-1436,Canada
101379,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,9,2024-11-25 03:00:00,3.09,CUST-1220,Australia
101380,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,5,2024-05-28 06:00:00,2.79,CUST-1198,France
101380,SKU-BEV-003,Sparkling Mineral Water 1L,8,2024/07/09,1.58,CUST-1274,Canada
101380,SKU-BEV-003,Sparkling Mineral Water 1L,7,2024-07-24 13:00:00,2.04,CUST-1306,Canada
101381,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,5,27-09-2024 20:00,5.07,CUST-1331,Germany
101381,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,5,2024-01-06 15:00:00,7.31,CUST-1291,France
101381,SKU-PER-002,Moisturizing Face Cleanser 150ml,5,2024-08-01 16:00:00,9.29,CUST-1114,Australia
101382,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,8,03-06-2024 01:00,6.3,CUST-1366,Canada
101382,SKU-PER-001,Antibacterial Hand Soap 300ml,7,2024/10/30,4.5,CUST-1043,Germany
101382,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,6,2024-01-24 07:00:00,2.95,CUST-1431,Australia
101383,  SKU-FRZ-001  ,Frozen Organic Mixed Berries 400g,4,10/25/2024 06:00,5.36,CUST-1193,France
101383,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,2,2024-10-23 20:00:00,4.13,,Australia
101383,SKU-SNK-003,Dark Chocolate 70% Bar 100g,3,06-09-2024 19:00,3.37,CUST-1131,Canada
101384,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,2,05/03/2024 21:00,3.02,CUST-1318,Australia
101384,SKU-PER-002,Moisturizing Face Cleanser 150ml,6,2024/02/28,9.12,CUST-1298,United States
101384,SKU-SNK-003,Dark Chocolate 70% Bar 100g,4,24-10-2024 04:00,3.22,CUST-1402,United Kingdom
101385,SKU-DRY-002,Extra Virgin Olive Oil 750ml,4,2024-07-17 20:00:00,12.82,,Australia
101385,SKU-DRY-003,Whole Grain Pasta 500g,8,2024-04-09 04:00:00,2.15,CUST-1297,Canada
101385,SKU-PER-001,Antibacterial Hand Soap 300ml,5,2024-06-09 03:00:00,3.98,CUST-1164,United States
101386,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,4,2024-03-13 22:00:00,2.78,CUST-1290,Germany
101386,SKU-DRY-003,Whole Grain Pasta 500g,5,16-02-2024 09:00,2.44,CUST-1157,Australia
101386,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,6,2024-12-07 01:00:00,4.8,CUST-1194,United States
101387,SKU-FRZ-001,,11,02-02-2024 06:00,5.0,CUST-1184,United States
101387,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,10,30-05-2024 23:00,4.61,CUST-1424,Germany
101387,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,4,15-12-2024 01:00,6.36,CUST-1411,France
101388,SKU-PER-001,Antibacterial Hand Soap 300ml,4,06-03-2024 16:00,3.81,CUST-1166,United States
101388,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,5,2024-09-21 14:00:00,4.92,,Germany
101388,SKU-PER-002,Moisturizing Face Cleanser 150ml,8,06/04/2024 13:00,10.39,CUST-1344,Canada
101389,SKU-PER-002,Moisturizing Face Cleanser 150ml,5,03/15/2024 10:00,8.51,CUST-1134,United Kingdom
101389,SKU-DRY-003,Whole Grain Pasta 500g,7,01/09/2024 22:00,1.99,CUST-1078,Canada
101389,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,5,2024/09/25,5.02,,Australia
101390,SKU-SNK-003,Dark Chocolate 70% Bar 100g,6,2024-05-26 22:00:00,3.65,CUST-1113,France
101390,SKU-SNK-003,Dark Chocolate 70% Bar 100g,6,2024-11-05 23:00:00,3.27,CUST-1317,United States
101390,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,7,2024-12-28 03:00:00,4.98,CUST-1218,Australia
101391,SKU-SNK-003,Dark Chocolate 70% Bar 100g,3,2024-06-21 09:00:00,3.65,CUST-1466,Canada
101391,SKU-SNK-003,Dark Chocolate 70% Bar 100g,6,17-07-2024 07:00,3.66,CUST-1254,Germany
101391,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,5,2024-08-28 10:00:00,4.48,CUST-1287,Canada
101392,SKU-DRY-001,Basmati Long Grain Rice 5kg,6,19-10-2024 21:00,13.56,CUST-1453,Australia
101392,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,5,2024-08-16 19:00:00,2.72,CUST-1346,Germany
101392,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,9,2024/03/15,6.51,CUST-1425,United Kingdom
101393,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,5,04/29/2024 22:00,4.18,CUST-1497,Australia
101393,SKU-BEV-003,Sparkling Mineral Water 1L,5,24-08-2024 08:00,2.03,CUST-1324,Germany
C101393,SKU-PER-002,Moisturizing Face Cleanser 150ml,-4,04-12-2024 07:00,9.83,CUST-1077,Canada
101394,SKU-DRY-002,Extra Virgin Olive Oil 750ml,5,2024/08/25,14.81,CUST-1124,Germany
101394,SKU-BEV-002,Organic Green Tea 500ml,7,2024-02-28 22:00:00,2.35,CUST-1053,United Kingdom
101394,SKU-DRY-001,Basmati Long Grain Rice 5kg,8,10-06-2024 17:00,14.79,CUST-1456,France
101395,SKU-PER-001,Antibacterial Hand Soap 300ml,4,21-03-2024 01:00,3.93,CUST-1049,Canada
101395,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,9,2024-10-24 05:00:00,6.3,CUST-1217,Australia
101395,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,3,03/01/2024 12:00,3.9,CUST-1191,United States
101396,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,8,2024-08-23 09:00:00,5.13,CUST-1396,Canada
101396,SKU-DRY-001,Basmati Long Grain Rice 5kg,5,2024/01/25,13.87,CUST-1123,Australia
101396,SKU-DRY-001,Basmati Long Grain Rice 5kg,7,07/31/2024 06:00,14.86,CUST-1016,United States
101397,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,500,19-09-2024 22:00,4.08,CUST-1370,Australia
101397,SKU-DRY-003,Whole Grain Pasta 500g,6,2024/02/27,1.98,CUST-1071,Canada
101397,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,5,12/04/2024 18:00,2.83,CUST-1197,Germany
101398,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,7,11/12/2024 23:00,4.9,CUST-1133,United States
101398,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,5,08/22/2024 19:00,7.26,CUST-1346,Australia
101398,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,4,2024/04/09,4.77,CUST-1080,United States
101399,SKU-BEV-002,Organic Green Tea 500ml,8,06/25/2024 09:00,2.33,CUST-1359,Germany
101399,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,4,02/03/2024 17:00,4.34,CUST-1276,Australia
101399,SKU-BEV-003,Sparkling Mineral Water 1L,7,09-05-2024 06:00,1.85,CUST-1472,Germany
101400,SKU-DRY-003,Whole Grain Pasta 500g,6,04/24/2024 03:00,2.04,CUST-1227,Canada
101400,  SKU-BEV-002  ,Organic Green Tea 500ml,2,20-04-2024 20:00,2.26,CUST-1029,France
101400,SKU-BEV-003,Sparkling Mineral Water 1L,6,2024-03-28 02:00:00,2.02,CUST-1328,Germany
101401,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,3,07/15/2024 02:00,5.78,CUST-1288,France
101401,SKU-PER-001,Antibacterial Hand Soap 300ml,6,10/17/2024 02:00,3.8,CUST-1098,France
101401,SKU-HOU-002,Multi-Surface Disinfectant Wipes 80ct,5,08/19/2024 20:00,4.98,CUST-1484,Canada
101402,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,10,13-04-2024 12:00,3.86,,United States
101402,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,7,01/14/2024 19:00,2.67,CUST-1049,Canada
101402,SKU-SNK-001,Artisan Sea Salt Potato Chips 150g,8,04/03/2024 02:00,2.77,CUST-1419,United Kingdom
101403,SKU-HOU-001,Eco-Friendly Dishwashing Liquid 1L,3,2024-03-28 02:00:00,4.37,CUST-1063,Canada
101403,SKU-HOU-003,Microfiber Cleaning Towels 4-Pack,6,2024/10/27,7.02,CUST-1389,United Kingdom
101403,SKU-DRY-003,Whole Grain Pasta 500g,6,07/22/2024 18:00,2.31,CUST-1312,United Kingdom
101404,SKU-DRY-001,Basmati Long Grain Rice 5kg,3,2024-05-08 12:00:00,12.37,CUST-1360,Germany
101404,SKU-SNK-003,Dark Chocolate 70% Bar 100g,3,2024/04/03,3.52,CUST-1003,United Kingdom
C101404,SKU-SNK-002,Roasted Almonds & Cranberry Mix 200g,-4,01/15/2024 22:00,5.68,,United States
101405,SKU-DRY-003,Whole Grain Pasta 500g,5,2024/10/25,2.24,CUST-1055,France
101405,SKU-FRZ-001,Frozen Organic Mixed Berries 400g,4,2024/07/17,4.41,CUST-1018,United States
101405,SKU-BEV-002,Organic Green Tea 500ml,2,03-12-2024 12:00,2.28,CUST-1103,Canada
101406,SKU-DRY-003,Whole Grain Pasta 500g,4,2024/10/01,2.39,CUST-1381,United States
101406,SKU-BEV-003,Sparkling Mineral Water 1L,5,2024-02-15 18:00:00,1.71,CUST-1129,United Kingdom
